%%%% there are 4253 distinct proteins and 5662 distinct
%%%% PPIs in this file, they are from I2D database
O76460	P48604	2	41340	N	BioGrid_Yeast
O76863	Q95RH0	2	41371	N	BioGrid_Yeast
P23696	P36872	2	41559	N	BioGrid_Yeast
Q9VCB8	P52295	2	42087	N	BioGrid_Yeast
Q9VZS3	P25007	2	42198	N	BioGrid_Yeast
Q9VRJ6	Q9Y140	2	42408	N	BioGrid_Yeast
Q9W3K3	Q95WY3	2	42477	N	BioGrid_Yeast
Q9W3K3	Q9W3C1	2	42483	N	BioGrid_Yeast
P23696	P36179	2	42595	N	BioGrid_Yeast
Q24492	P45888	2	43103	N	BioGrid_Yeast
Q9W5E1	Q7PLL6	2	43184	N	BioGrid_Yeast
P26308	P12613	2	43920	N	BioGrid_Yeast
Q8IH10	Q9V411	2	44461	N	BioGrid_Yeast
O97182	Q7K172	2	45047	N	BioGrid_Yeast
P45888	Q7K172	2	45086	N	BioGrid_Yeast
P20480	P22700	2	45956	N	BioGrid_Yeast
Q9VEV7	Q9VR31	2	47431	N	BioGrid_Yeast
P48451	P54611	2	47981	N	BioGrid_Yeast
Q7JVP2	Q8I0I5	2	51709	N	BioGrid_Yeast
P51406	Q9VR89	2	51988	N	BioGrid_Yeast
P51406	Q9W3K3	2	51999	N	BioGrid_Yeast
P51406	Q8MLY8	2	52030	N	BioGrid_Yeast
P51406	Q8MLY8	2	52031	N	BioGrid_Yeast
Q9W3K3	Q9W3C1	2	52134	N	BioGrid_Yeast
Q9W3K3	Q95WY3	2	52140	N	BioGrid_Yeast
Q9W590	Q9W5R8	2	52164	N	BioGrid_Yeast
Q9V411	Q9VKB4	2	52439	N	BioGrid_Yeast
Q9VM69	Q9W3K3	2	52509	N	BioGrid_Yeast
Q9V460	P35600	2	53446	N	BioGrid_Yeast
Q9VXG8	Q24492	2	55092	N	BioGrid_Yeast
Q9VTE6	Q9VIF0	2	55282	N	BioGrid_Yeast
Q8MSS0	Q9VIF0	2	55282	N	BioGrid_Yeast
Q9VTE6	Q9VIF0	2	55284	N	BioGrid_Yeast
Q8MSS0	Q9VIF0	2	55284	N	BioGrid_Yeast
Q8MZ09	Q9V3D6	2	55414	N	BioGrid_Yeast
Q8MZ09	Q9VTF9	2	55417	N	BioGrid_Yeast
P23696	P36872	2	55481	N	BioGrid_Yeast
P23696	P36179	2	55483	N	BioGrid_Yeast
Q9VZS3	Q0E940	2	55514	N	BioGrid_Yeast
P91875	Q24320	2	55675	N	BioGrid_Yeast
Q9W552	Q9VPX5	2	56561	N	BioGrid_Yeast
P32392	Q9VIM5	2	56688	N	BioGrid_Yeast
P32392	Q9VIM5	2	56693	N	BioGrid_Yeast
Q7K4B3	P04052	2	56773	N	BioGrid_Yeast
Q76NQ0	Q24319	2	57133	N	BioGrid_Yeast
Q9W277	Q9W552	2	57210	N	BioGrid_Yeast
Q7KVL7	Q9W552	2	57210	N	BioGrid_Yeast
P13678	Q9XZ53	2	57514	N	BioGrid_Yeast
O77434	Q86NS0	2	57572	N	BioGrid_Yeast
Q24509	Q86NS0	2	57577	N	BioGrid_Yeast
Q24509	Q86NS0	2	57589	N	BioGrid_Yeast
Q9VLT1	P25160	2	57756	N	BioGrid_Yeast
Q9V9Q4	P02828	2	57758	N	BioGrid_Yeast
Q9VS37	Q9VS37	2	59033	N	BioGrid_Yeast
Q9VTW6	Q8I0G5	2	59548	N	BioGrid_Yeast
Q9VTW6	Q9VT57	2	59554	N	BioGrid_Yeast
Q8T9C0	A1Z7C1	2	59787	N	BioGrid_Yeast
Q8T9C0	A1Z7C1	2	59793	N	BioGrid_Yeast
Q8MZ09	Q9VTF9	2	59954	N	BioGrid_Yeast
P13678	Q9XZ53	2	60042	N	BioGrid_Yeast
Q02870	Q9VUR1	2	60230	N	BioGrid_Yeast
Q9VQE5	O18413	2	61629	N	BioGrid_Yeast
Q9VEA1	Q9VZS3	2	61918	N	BioGrid_Yeast
Q8I8V0	P25439	2	62017	N	BioGrid_Yeast
P48148	Q9VW59	2	62232	N	BioGrid_Yeast
Q9V3K3	P10987	2	62462	N	BioGrid_Yeast
P02828	P02828	2	62535	N	BioGrid_Yeast
P48604	P29845	2	62834	N	BioGrid_Yeast
Q9Y171	P00417	2	62877	N	BioGrid_Yeast
Q9Y171	P00417	2	62878	N	BioGrid_Yeast
Q27268	E2QCS8	2	62902	N	BioGrid_Yeast
Q9W3M8	Q9W3M8	2	63082	N	BioGrid_Yeast
P92177	P92177	2	63103	N	BioGrid_Yeast
P84249	Q9VN44	2	63190	N	BioGrid_Yeast
P84249	Q9VN44	2	63196	N	BioGrid_Yeast
P84249	Q9VN44	2	63198	N	BioGrid_Yeast
Q9VN44	O18388	2	63204	N	BioGrid_Yeast
Q7KN62	Q7K3Z3	2	63224	N	BioGrid_Yeast
Q27268	E2QCS8	2	63270	N	BioGrid_Yeast
Q9VUV9	Q9VI10	2	63370	N	BioGrid_Yeast
P23696	P36179	2	64061	N	BioGrid_Yeast
P23696	P36872	2	64062	N	BioGrid_Yeast
Q9VPU8	P38979	2	64104	N	BioGrid_Yeast
P23696	P36872	2	64218	N	BioGrid_Yeast
P23696	P36179	2	64219	N	BioGrid_Yeast
P51406	Q9W3K3	2	64437	N	BioGrid_Yeast
Q7KN62	Q7K3Z3	2	64503	N	BioGrid_Yeast
Q7KN62	Q7K3Z3	2	64510	N	BioGrid_Yeast
Q8T4A9	Q9VC93	2	64683	N	BioGrid_Yeast
P20232	Q9VT57	2	64932	N	BioGrid_Yeast
Q7KW08	Q9W0D7	2	65019	N	BioGrid_Yeast
O46085	Q9W0D7	2	65019	N	BioGrid_Yeast
Q9VDY1	P02283	2	65669	N	BioGrid_Yeast
Q9VDY1	P84249	2	65671	N	BioGrid_Yeast
Q9VDY1	P84249	2	65672	N	BioGrid_Yeast
Q9VQE5	O18413	2	65894	N	BioGrid_Yeast
Q9VQE5	P41126	2	65913	N	BioGrid_Yeast
P02828	P02828	2	66560	N	BioGrid_Yeast
P92177	P92177	2	66577	N	BioGrid_Yeast
O77430	P54611	2	66782	N	BioGrid_Yeast
P08266	Q9VC49	2	66843	N	BioGrid_Yeast
P08266	P36958	2	66850	N	BioGrid_Yeast
P04052	Q9VC49	2	66924	N	BioGrid_Yeast
P08266	Q9VC49	2	66925	N	BioGrid_Yeast
P02828	Q9VSY8	2	67251	N	BioGrid_Yeast
P02828	Q9VK44	2	67300	N	BioGrid_Yeast
P02828	Q9VSY8	2	67352	N	BioGrid_Yeast
Q8I8V0	Q8I8V0	2	67418	N	BioGrid_Yeast
O77434	Q86NS0	2	67469	N	BioGrid_Yeast
Q7K7A9	Q9W1H4	2	67760	N	BioGrid_Yeast
Q9V464	P35600	2	67809	N	BioGrid_Yeast
Q9VXK6	Q9VDM6	2	68001	N	BioGrid_Yeast
O46050	Q4V5X9	2	68059	N	BioGrid_Yeast
O46050	Q4V5X9	2	68060	N	BioGrid_Yeast
P02828	Q8SXQ5	2	68384	N	BioGrid_Yeast
Q9VXG8	Q24492	2	68545	N	BioGrid_Yeast
Q76NQ0	Q24319	2	68651	N	BioGrid_Yeast
Q9VXG8	Q24492	2	68987	N	BioGrid_Yeast
Q9VXG8	Q24492	2	68990	N	BioGrid_Yeast
Q9XZ68	P25228	2	69214	N	BioGrid_Yeast
Q9V9Q4	P02828	2	69592	N	BioGrid_Yeast
P04052	Q9VC49	2	69606	N	BioGrid_Yeast
P04052	Q9VGK7	2	69697	N	BioGrid_Yeast
Q9VUV9	Q9VI10	2	69778	N	BioGrid_Yeast
Q9VUV9	Q9VI10	2	70345	N	BioGrid_Yeast
Q9VQE5	O18413	2	70394	N	BioGrid_Yeast
Q76NQ0	Q24319	2	70643	N	BioGrid_Yeast
Q7K4B3	P04052	2	70755	N	BioGrid_Yeast
Q9VDZ8	Q9VNA0	2	70871	N	BioGrid_Yeast
Q9VTE6	Q9W4R1	2	71045	N	BioGrid_Yeast
Q8MSS0	Q9W4R1	2	71045	N	BioGrid_Yeast
Q9VDZ8	Q9VNA0	2	71111	N	BioGrid_Yeast
P25008	Q95U34	2	71211	N	BioGrid_Yeast
Q9VLT1	P25160	2	71403	N	BioGrid_Yeast
P25171	Q9VHJ4	2	71836	N	BioGrid_Yeast
D2NUE3	P23696	2	72262	N	BioGrid_Yeast
Q24320	P91875	2	72421	N	BioGrid_Yeast
Q961G1	Q24179	2	72618	N	BioGrid_Yeast
Q961G1	Q24179	2	72625	N	BioGrid_Yeast
Q9VIM5	P23257	2	72901	N	BioGrid_Yeast
P54358	Q7K7A9	2	73441	N	BioGrid_Yeast
P61851	Q00637	2	73663	N	BioGrid_Yeast
P61851	Q00637	2	73667	N	BioGrid_Yeast
Q8IRG6	Q9W1H4	2	73884	N	BioGrid_Yeast
P20232	Q9V460	2	74074	N	BioGrid_Yeast
Q9VHN7	P12646	2	74225	N	BioGrid_Yeast
Q24319	Q8T8L8	2	74236	N	BioGrid_Yeast
Q8I8V0	P25439	2	74249	N	BioGrid_Yeast
E3CTP7	Q9Y0H4	2	74765	N	BioGrid_Yeast
P54358	Q7K7A9	2	75265	N	BioGrid_Yeast
P54358	Q7K7A9	2	75266	N	BioGrid_Yeast
Q9V3W9	P55035	2	75339	N	BioGrid_Yeast
Q24492	P53034	2	75394	N	BioGrid_Yeast
P20232	P04052	2	75428	N	BioGrid_Yeast
P36958	Q9VQZ6	2	75435	N	BioGrid_Yeast
Q9VC94	Q9VUC3	2	75451	N	BioGrid_Yeast
O61604	Q9VU84	2	75476	N	BioGrid_Yeast
O61604	Q9VU84	2	75477	N	BioGrid_Yeast
O77430	P02828	2	75579	N	BioGrid_Yeast
P23380	P48451	2	75805	N	BioGrid_Yeast
Q24133	P23257	2	75834	N	BioGrid_Yeast
P25171	Q9VHJ4	2	76126	N	BioGrid_Yeast
P25171	Q9VHJ4	2	76127	N	BioGrid_Yeast
P26308	O61443	2	76147	N	BioGrid_Yeast
Q9VIU7	P26308	2	76772	N	BioGrid_Yeast
P31409	Q9VIM5	2	77627	N	BioGrid_Yeast
P92177	P92177	2	77701	N	BioGrid_Yeast
P61851	Q00637	2	77913	N	BioGrid_Yeast
P48598	Q9VHP0	2	77933	N	BioGrid_Yeast
P20232	P04052	2	78088	N	BioGrid_Yeast
P48603	P10987	2	78130	N	BioGrid_Yeast
Q27268	E2QCS8	2	78141	N	BioGrid_Yeast
P08736	P08736	2	78181	N	BioGrid_Yeast
O61613	Q9V3S9	2	78314	N	BioGrid_Yeast
O61613	Q9V3S9	2	78316	N	BioGrid_Yeast
P23696	P36872	2	78724	N	BioGrid_Yeast
O61305	Q02748	2	79363	N	BioGrid_Yeast
Q23983	Q9VSY8	2	79535	N	BioGrid_Yeast
P46461	Q9VSY8	2	79536	N	BioGrid_Yeast
P54358	Q7K7A9	2	79725	N	BioGrid_Yeast
Q9V464	P35600	2	79873	N	BioGrid_Yeast
Q9Y0H4	Q9VW59	2	80028	N	BioGrid_Yeast
Q9Y0H4	P08736	2	80251	N	BioGrid_Yeast
Q9V3W9	P25867	2	80404	N	BioGrid_Yeast
Q9V3W9	P55035	2	80410	N	BioGrid_Yeast
Q24168	P27619	2	80993	N	BioGrid_Yeast
P02828	Q9Y119	2	81669	N	BioGrid_Yeast
P02828	Q7KNS9	2	81750	N	BioGrid_Yeast
P02828	Q9VJD0	2	81886	N	BioGrid_Yeast
P02828	Q5U0Y0	2	81890	N	BioGrid_Yeast
Q9VRQ2	Q9W484	2	82180	N	BioGrid_Yeast
Q9VVR1	P55035	2	82409	N	BioGrid_Yeast
P40304	P18053	2	82873	N	BioGrid_Yeast
P48601	Q9V3H2	2	83487	N	BioGrid_Yeast
Q9VWI2	Q9VC94	2	83524	N	BioGrid_Yeast
P04052	Q9VC49	2	83703	N	BioGrid_Yeast
P23696	P36872	2	83797	N	BioGrid_Yeast
Q9V3U2	Q9VPU8	2	83806	N	BioGrid_Yeast
Q9VTE6	Q9VIF0	2	83889	N	BioGrid_Yeast
Q8MSS0	Q9VIF0	2	83889	N	BioGrid_Yeast
P92177	P92177	2	83915	N	BioGrid_Yeast
P02283	Q05344	2	84048	N	BioGrid_Yeast
Q9V3W9	P55035	2	84510	N	BioGrid_Yeast
Q9VUV9	Q9VI10	2	84791	N	BioGrid_Yeast
Q8IH00	Q9VC94	2	85394	N	BioGrid_Yeast
A1Z8U0	O44437	2	85829	N	BioGrid_Yeast
A1Z8U0	Q9VI10	2	85830	N	BioGrid_Yeast
P81900	Q9NJH0	2	85896	N	BioGrid_Yeast
P18101	Q9NFT7	2	86083	N	BioGrid_Yeast
P18101	E8NHS9	2	86088	N	BioGrid_Yeast
Q9V464	Q24492	2	86251	N	BioGrid_Yeast
Q02748	P84051	2	86283	N	BioGrid_Yeast
Q9W277	Q9W552	2	86314	N	BioGrid_Yeast
Q7KVL7	Q9W552	2	86314	N	BioGrid_Yeast
Q9VGS2	Q9NJH0	2	86529	N	BioGrid_Yeast
Q9VCA5	Q9W3J5	2	86834	N	BioGrid_Yeast
Q95WY3	Q7JX95	2	86918	N	BioGrid_Yeast
Q9VC94	Q9VEB3	2	87564	N	BioGrid_Yeast
Q9VC94	Q9VIF0	2	87569	N	BioGrid_Yeast
P84249	Q7KN62	2	87671	N	BioGrid_Yeast
P84249	Q9VN44	2	87682	N	BioGrid_Yeast
Q9VM69	A5XCL5	2	88418	N	BioGrid_Yeast
Q9VM69	Q9VSW2	2	88418	N	BioGrid_Yeast
Q9VM69	E1JI91	2	88418	N	BioGrid_Yeast
P91875	Q24320	2	88439	N	BioGrid_Yeast
P84249	Q9VN44	2	88913	N	BioGrid_Yeast
Q9VP47	P29327	2	88993	N	BioGrid_Yeast
Q9VC94	Q9VD51	2	89495	N	BioGrid_Yeast
Q94517	Q9VMQ5	2	89554	N	BioGrid_Yeast
Q0E940	Q24208	2	89703	N	BioGrid_Yeast
A1Z8U0	O44437	2	89998	N	BioGrid_Yeast
Q9VTZ6	P06603	2	90190	N	BioGrid_Yeast
P08879	B5RIJ9	2	90252	N	BioGrid_Yeast
Q9VP61	Q7JZB4	2	90264	N	BioGrid_Yeast
Q9V3K3	E1JIZ4	2	90296	N	BioGrid_Yeast
Q9V3K3	E1JIZ5	2	90296	N	BioGrid_Yeast
P51406	Q8MLY8	2	90362	N	BioGrid_Yeast
P51406	Q9VR89	2	90369	N	BioGrid_Yeast
Q9V434	P38979	2	90546	N	BioGrid_Yeast
P20227	P27619	2	90591	N	BioGrid_Yeast
Q8SXM8	Q9VPX4	2	90704	N	BioGrid_Yeast
Q9VN25	Q8MLY8	2	90834	N	BioGrid_Yeast
Q9VDM6	Q8MLY8	2	90854	N	BioGrid_Yeast
Q9VXK6	Q9VDM6	2	90894	N	BioGrid_Yeast
Q9VM75	Q9W3K3	2	91113	N	BioGrid_Yeast
P08736	Q9W229	2	91174	N	BioGrid_Yeast
Q7K4Q9	Q9W3W8	2	91177	N	BioGrid_Yeast
Q7KUB1	Q9W252	2	91193	N	BioGrid_Yeast
Q7JVP2	Q8I0I5	2	91367	N	BioGrid_Yeast
E1JIZ4	A1ZAB5	2	91409	N	BioGrid_Yeast
E1JIZ5	A1ZAB5	2	91409	N	BioGrid_Yeast
E1JIZ4	Q9V3P6	2	91413	N	BioGrid_Yeast
E1JIZ5	Q9V3P6	2	91413	N	BioGrid_Yeast
Q9V9Q4	P02828	2	91460	N	BioGrid_Yeast
Q9VUM1	Q9VTW6	2	91707	N	BioGrid_Yeast
Q9W3K3	Q9W3C1	2	91849	N	BioGrid_Yeast
Q9W3K3	Q95WY3	2	91851	N	BioGrid_Yeast
Q9VH07	P02828	2	92072	N	BioGrid_Yeast
Q9VH07	Q9VDY1	2	92074	N	BioGrid_Yeast
Q9VC94	Q9VD51	2	92257	N	BioGrid_Yeast
Q9VC94	Q9VIF0	2	92258	N	BioGrid_Yeast
P40301	Q9XZJ4	2	92429	N	BioGrid_Yeast
P22769	P40304	2	92437	N	BioGrid_Yeast
P22769	P25161	2	92441	N	BioGrid_Yeast
O76994	Q9VIF0	2	92501	N	BioGrid_Yeast
P56538	Q9V3G1	2	92658	N	BioGrid_Yeast
P51406	Q9W3K3	2	92717	N	BioGrid_Yeast
Q8IH00	Q9VC94	2	92734	N	BioGrid_Yeast
Q9VC94	Q8MLY8	2	92746	N	BioGrid_Yeast
Q9VN44	O18388	2	92781	N	BioGrid_Yeast
Q7JZB4	Q24098	2	92946	N	BioGrid_Yeast
Q7JZB4	Q9VXE9	2	92946	N	BioGrid_Yeast
Q7JZB4	Q494K8	2	92946	N	BioGrid_Yeast
P07487	P29844	2	92960	N	BioGrid_Yeast
Q7KN62	Q7K3Z3	2	93061	N	BioGrid_Yeast
Q9VYS3	P08736	2	93198	N	BioGrid_Yeast
Q9VL96	B5RIJ9	2	93264	N	BioGrid_Yeast
Q9V3G1	P19889	2	93468	N	BioGrid_Yeast
P08879	P84040	2	93504	N	BioGrid_Yeast
Q9V3K3	P05990	2	93523	N	BioGrid_Yeast
P08266	Q9VJE4	2	93579	N	BioGrid_Yeast
O96553	O18640	2	93664	N	BioGrid_Yeast
P40798	P09180	2	93686	N	BioGrid_Yeast
Q24572	P84040	2	94043	N	BioGrid_Yeast
Q9VTW6	P21187	2	94053	N	BioGrid_Yeast
P91875	Q24320	2	94107	N	BioGrid_Yeast
Q9V9Q4	Q02748	2	94231	N	BioGrid_Yeast
Q8T4A9	Q9VC93	2	94501	N	BioGrid_Yeast
P23572	Q02748	2	94801	N	BioGrid_Yeast
Q9U912	P92177	2	94829	N	BioGrid_Yeast
Q9V3F2	P92177	2	94829	N	BioGrid_Yeast
Q9U912	P40320	2	94835	N	BioGrid_Yeast
Q9V3F2	P40320	2	94835	N	BioGrid_Yeast
P92177	P92177	2	94883	N	BioGrid_Yeast
Q9VTE6	Q7K0Y1	2	95024	N	BioGrid_Yeast
Q8MSS0	Q7K0Y1	2	95024	N	BioGrid_Yeast
Q9VTE6	Q9VIF0	2	95027	N	BioGrid_Yeast
Q8MSS0	Q9VIF0	2	95027	N	BioGrid_Yeast
Q9W590	Q9W5R8	2	95245	N	BioGrid_Yeast
P84051	P41042	2	95633	N	BioGrid_Yeast
P32392	Q9VIM5	2	95689	N	BioGrid_Yeast
Q9W445	P41042	2	95911	N	BioGrid_Yeast
Q9VCA5	Q9W3J5	2	96217	N	BioGrid_Yeast
Q76NQ0	Q24319	2	96252	N	BioGrid_Yeast
Q9VFF0	Q7K3W2	2	96257	N	BioGrid_Yeast
Q9VTE6	P48149	2	96278	N	BioGrid_Yeast
Q8MSS0	P48149	2	96278	N	BioGrid_Yeast
P56538	Q9VKB4	2	96547	N	BioGrid_Yeast
Q9V434	P06603	2	96691	N	BioGrid_Yeast
Q9V3G7	Q9V677	2	96985	N	BioGrid_Yeast
Q9V3G7	O18413	2	96996	N	BioGrid_Yeast
Q8MZ09	Q9V3D6	2	97125	N	BioGrid_Yeast
Q9V3D6	P48461	2	97139	N	BioGrid_Yeast
P23572	Q9VWE4	2	97587	N	BioGrid_Yeast
O77430	Q9VX09	2	98027	N	BioGrid_Yeast
O77263	Q7K0H3	2	98515	N	BioGrid_Yeast
O77263	Q9VY45	2	98515	N	BioGrid_Yeast
O61661	P02283	2	98825	N	BioGrid_Yeast
Q9VTZ6	P22700	2	99809	N	BioGrid_Yeast
P40417	Q9W3K3	2	100438	N	BioGrid_Yeast
Q9VXE5	Q8IRG6	2	102050	N	BioGrid_Yeast
Q9VDZ8	Q9VNA0	2	103465	N	BioGrid_Yeast
A1Z8U0	Q9VI10	2	104022	N	BioGrid_Yeast
A1Z8U0	O44437	2	104023	N	BioGrid_Yeast
O77430	P29844	2	104329	N	BioGrid_Yeast
Q9VX08	Q9VJY6	2	104439	N	BioGrid_Yeast
Q76NQ0	Q24319	2	104603	N	BioGrid_Yeast
P25171	Q9VHJ4	2	104722	N	BioGrid_Yeast
Q9V9Q4	P02828	2	105029	N	BioGrid_Yeast
P84249	Q9VN44	2	105081	N	BioGrid_Yeast
Q7KW08	Q9W0D7	2	105946	N	BioGrid_Yeast
O46085	Q9W0D7	2	105946	N	BioGrid_Yeast
Q9VBP9	Q9VBP9	2	106573	N	BioGrid_Yeast
P56538	Q9VKB4	2	107312	N	BioGrid_Yeast
Q9W3V8	Q9VKX7	2	107480	N	BioGrid_Yeast
Q8T8L8	Q24319	2	108580	N	BioGrid_Yeast
Q9VGD4	Q9W1E8	2	108666	N	BioGrid_Yeast
Q9VQI8	Q24319	2	109290	N	BioGrid_Yeast
Q95RC5	B7Z0Q3	2	109727	N	BioGrid_Yeast
Q95RC5	Q76NQ0	2	109731	N	BioGrid_Yeast
A1Z705	Q8IP31	2	110169	N	BioGrid_Yeast
Q9VLT1	P25160	2	110439	N	BioGrid_Yeast
Q7K4Y0	Q7K1C2	2	110578	N	BioGrid_Yeast
Q7K4Y0	Q7K172	2	110582	N	BioGrid_Yeast
P22700	P61209	2	111152	N	BioGrid_Yeast
Q7KMM4	Q24319	2	111829	N	BioGrid_Yeast
Q8SXY2	Q9VUM3	2	112121	N	BioGrid_Yeast
Q24319	Q8T8L8	2	113409	N	BioGrid_Yeast
